participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,C/C7/conchita_12.wav,1.0,C7,Polly_conchita,F,CAST
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,C/C7/conchita_14.wav,2.0,C7,Polly_conchita,F,CAST
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,C/C7/conchita_10.wav,2.0,C7,Polly_conchita,F,CAST
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,C/C7/conchita_5.wav,3.0,C7,Polly_conchita,F,CAST
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,C/C7/conchita2_77.wav,2.0,C7,Polly_conchita,F,CAST
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,C/C7/conchita2_50.wav,2.0,C7,Polly_conchita,F,CAST
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,C/C7/conchita_41.wav,2.0,C7,Polly_conchita,F,CAST
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C7/conchita_32.wav,2.0,C7,Polly_conchita,F,CAST
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,C/C7/conchita_39.wav,2.0,C7,Polly_conchita,F,CAST
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,C/C7/conchita_24.wav,3.0,C7,Polly_conchita,F,CAST
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,C/C7/conchita_43.wav,3.0,C7,Polly_conchita,F,CAST
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,C/C7/conchita_28.wav,4.0,C7,Polly_conchita,F,CAST
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,C/C7/conchita_8.wav,2.0,C7,Polly_conchita,F,CAST
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,C/C7/conchita2_84.wav,4.0,C7,Polly_conchita,F,CAST
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,C/C7/conchita2_61.wav,2.0,C7,Polly_conchita,F,CAST
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,C/C7/conchita_17.wav,2.0,C7,Polly_conchita,F,CAST
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,C/C7/conchita_19.wav,2.0,C7,Polly_conchita,F,CAST
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,C/C7/conchita_40.wav,2.0,C7,Polly_conchita,F,CAST
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,C/C7/conchita_35.wav,2.0,C7,Polly_conchita,F,CAST
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,C/C7/conchita2_99.wav,2.0,C7,Polly_conchita,F,CAST
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,C/C7/conchita_27.wav,2.0,C7,Polly_conchita,F,CAST
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,C/C7/conchita_44.wav,3.0,C7,Polly_conchita,F,CAST
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,C/C7/conchita_49.wav,2.0,C7,Polly_conchita,F,CAST
mi0qglcz8rz7xz74sm1i,30,M,AR,Ciudad Autónoma de Buenos Aires,5,,C/C7/conchita_42.wav,2.0,C7,Polly_conchita,F,CAST
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,C/C7/conchita2_63.wav,1.0,C7,Polly_conchita,F,CAST
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,C/C7/conchita2_64.wav,2.0,C7,Polly_conchita,F,CAST
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,C/C7/conchita_46.wav,2.0,C7,Polly_conchita,F,CAST
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,C/C7/conchita2_55.wav,2.0,C7,Polly_conchita,F,CAST
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,E/E6/es-AR-ElenaNeural28.wav,3.0,E6,azure_AR-Elena,F,ARG
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,E/E6/es-AR-ElenaNeural35.wav,4.0,E6,azure_AR-Elena,F,ARG
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,E/E6/es-AR-ElenaNeural91.wav,5.0,E6,azure_AR-Elena,F,ARG
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,E/E6/es-AR-ElenaNeural62.wav,2.0,E6,azure_AR-Elena,F,ARG
vj735xlt2yj805wyn5rimq,59,F,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural88.wav,4.0,E6,azure_AR-Elena,F,ARG
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,,E/E6/es-AR-ElenaNeural11.wav,4.0,E6,azure_AR-Elena,F,ARG
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,E/E6/es-AR-ElenaNeural90.wav,5.0,E6,azure_AR-Elena,F,ARG
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,E/E6/es-AR-ElenaNeural94.wav,4.0,E6,azure_AR-Elena,F,ARG
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,E/E6/es-AR-ElenaNeural21.wav,4.0,E6,azure_AR-Elena,F,ARG
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,E/E6/es-AR-ElenaNeural96.wav,4.0,E6,azure_AR-Elena,F,ARG
36w18huenqzembkxhb4b67,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural45.wav,4.0,E6,azure_AR-Elena,F,ARG
36w18huenqzembkxhb4b67,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural5.wav,2.0,E6,azure_AR-Elena,F,ARG
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,E/E6/es-AR-ElenaNeural13.wav,3.0,E6,azure_AR-Elena,F,ARG
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,E/E6/es-AR-ElenaNeural98.wav,4.0,E6,azure_AR-Elena,F,ARG
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,E/E6/es-AR-ElenaNeural79.wav,4.0,E6,azure_AR-Elena,F,ARG
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,E/E6/es-AR-ElenaNeural93.wav,2.0,E6,azure_AR-Elena,F,ARG
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,E/E6/es-AR-ElenaNeural36.wav,3.0,E6,azure_AR-Elena,F,ARG
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM4,E/E6/es-AR-ElenaNeural20.wav,3.0,E6,azure_AR-Elena,F,ARG
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,E/E6/es-AR-ElenaNeural78.wav,4.0,E6,azure_AR-Elena,F,ARG
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,E/E6/es-AR-ElenaNeural40.wav,4.0,E6,azure_AR-Elena,F,ARG
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,E/E6/es-AR-ElenaNeural68.wav,4.0,E6,azure_AR-Elena,F,ARG
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,E/E6/es-AR-ElenaNeural63.wav,3.0,E6,azure_AR-Elena,F,ARG
cygru7b0m97zh2lg5og05,26,M,AR,Buenos Aires,3,Logitech G433,E/E6/es-AR-ElenaNeural23.wav,4.0,E6,azure_AR-Elena,F,ARG
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,E/E6/es-AR-ElenaNeural9.wav,4.0,E6,azure_AR-Elena,F,ARG
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,E/E6/es-AR-ElenaNeural10.wav,2.0,E6,azure_AR-Elena,F,ARG
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,E/E6/es-AR-ElenaNeural0.wav,5.0,E6,azure_AR-Elena,F,ARG
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,E/E6/es-AR-ElenaNeural56.wav,4.0,E6,azure_AR-Elena,F,ARG
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,E/E6/es-AR-ElenaNeural92.wav,4.0,E6,azure_AR-Elena,F,ARG
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,E/E6/es-AR-ElenaNeural99.wav,2.0,E6,azure_AR-Elena,F,ARG
e2q2qom6xvfgo3wyh5kqy9,30,M,AR,Ciudad Aut�noma de Buenos Aires,1,Motorola Pulse Max,E/E6/es-AR-ElenaNeural64.wav,2.0,E6,azure_AR-Elena,F,ARG
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,E/E6/es-AR-ElenaNeural46.wav,2.0,E6,azure_AR-Elena,F,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,E/E6/es-AR-ElenaNeural4.wav,4.0,E6,azure_AR-Elena,F,ARG
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,E/E6/es-AR-ElenaNeural17.wav,2.0,E6,azure_AR-Elena,F,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,E/E6/es-AR-ElenaNeural86.wav,4.0,E6,azure_AR-Elena,F,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,E/E6/es-AR-ElenaNeural70.wav,4.0,E6,azure_AR-Elena,F,ARG
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,E/E6/es-AR-ElenaNeural30.wav,3.0,E6,azure_AR-Elena,F,ARG
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,E/E6/es-AR-ElenaNeural81.wav,1.0,E6,azure_AR-Elena,F,ARG
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,E/E6/es-AR-ElenaNeural60.wav,4.0,E6,azure_AR-Elena,F,ARG
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,E/E6/es-AR-ElenaNeural39.wav,3.0,E6,azure_AR-Elena,F,ARG
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural16.wav,2.0,E6,azure_AR-Elena,F,ARG
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural14.wav,5.0,E6,azure_AR-Elena,F,ARG
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural67.wav,4.0,E6,azure_AR-Elena,F,ARG
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,E/E6/es-AR-ElenaNeural61.wav,2.0,E6,azure_AR-Elena,F,ARG
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural27.wav,4.0,E6,azure_AR-Elena,F,ARG
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural43.wav,2.0,E6,azure_AR-Elena,F,ARG
i32rhoo9jorzz2cutckge,61,F,AR,Buenos Aires,1,,E/E6/es-AR-ElenaNeural29.wav,4.0,E6,azure_AR-Elena,F,ARG
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural72.wav,4.0,E6,azure_AR-Elena,F,ARG
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,E/E6/es-AR-ElenaNeural50.wav,3.0,E6,azure_AR-Elena,F,ARG
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,E/E6/es-AR-ElenaNeural1.wav,5.0,E6,azure_AR-Elena,F,ARG
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,E/E6/es-AR-ElenaNeural8.wav,3.0,E6,azure_AR-Elena,F,ARG
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E6/es-AR-ElenaNeural31.wav,2.0,E6,azure_AR-Elena,F,ARG
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E6/es-AR-ElenaNeural32.wav,3.0,E6,azure_AR-Elena,F,ARG
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E6/es-AR-ElenaNeural25.wav,3.0,E6,azure_AR-Elena,F,ARG
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E6/es-AR-ElenaNeural65.wav,3.0,E6,azure_AR-Elena,F,ARG
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,E/E6/es-AR-ElenaNeural34.wav,4.0,E6,azure_AR-Elena,F,ARG
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,E/E6/es-AR-ElenaNeural15.wav,3.0,E6,azure_AR-Elena,F,ARG
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,E/E6/es-AR-ElenaNeural6.wav,4.0,E6,azure_AR-Elena,F,ARG
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,E/E6/es-AR-ElenaNeural38.wav,4.0,E6,azure_AR-Elena,F,ARG
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,E/E6/es-AR-ElenaNeural73.wav,3.0,E6,azure_AR-Elena,F,ARG
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,E/E6/es-AR-ElenaNeural82.wav,2.0,E6,azure_AR-Elena,F,ARG
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural52.wav,4.0,E6,azure_AR-Elena,F,ARG
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural7.wav,3.0,E6,azure_AR-Elena,F,ARG
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,E/E6/es-AR-ElenaNeural47.wav,2.0,E6,azure_AR-Elena,F,ARG
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural97.wav,2.0,E6,azure_AR-Elena,F,ARG
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E6/es-AR-ElenaNeural66.wav,2.0,E6,azure_AR-Elena,F,ARG
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E6/es-AR-ElenaNeural95.wav,5.0,E6,azure_AR-Elena,F,ARG
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,E/E6/es-AR-ElenaNeural19.wav,4.0,E6,azure_AR-Elena,F,ARG
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,E/E6/es-AR-ElenaNeural71.wav,2.0,E6,azure_AR-Elena,F,ARG
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,E/E6/es-AR-ElenaNeural77.wav,4.0,E6,azure_AR-Elena,F,ARG
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,E/E6/es-AR-ElenaNeural22.wav,3.0,E6,azure_AR-Elena,F,ARG
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural87.wav,3.0,E6,azure_AR-Elena,F,ARG
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural85.wav,3.0,E6,azure_AR-Elena,F,ARG
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E6/es-AR-ElenaNeural57.wav,3.0,E6,azure_AR-Elena,F,ARG
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E6/es-AR-ElenaNeural58.wav,2.0,E6,azure_AR-Elena,F,ARG
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,E/E6/es-AR-ElenaNeural2.wav,5.0,E6,azure_AR-Elena,F,ARG
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,E/E6/es-AR-ElenaNeural26.wav,5.0,E6,azure_AR-Elena,F,ARG
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,E/E6/es-AR-ElenaNeural3.wav,4.0,E6,azure_AR-Elena,F,ARG
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,D/D9/priscilla_76.wav,3.0,D9,Speechelo_pricila,F,CAST
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,D/D9/priscilla_60.wav,3.0,D9,Speechelo_pricila,F,CAST
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,D/D9/priscilla_37.wav,3.0,D9,Speechelo_pricila,F,CAST
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,D/D9/priscilla_85.wav,2.0,D9,Speechelo_pricila,F,CAST
vj735xlt2yj805wyn5rimq,59,F,AR,Buenos Aires,2,,D/D9/priscilla_47.wav,1.0,D9,Speechelo_pricila,F,CAST
yteg94bzq131bqsl7uyqo,20,M,AR,Buenos Aires,3,sennheiser,D/D9/priscilla_68.wav,2.0,D9,Speechelo_pricila,F,CAST
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,,D/D9/priscilla_19.wav,1.0,D9,Speechelo_pricila,F,CAST
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,D/D9/priscilla_23.wav,4.0,D9,Speechelo_pricila,F,CAST
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,D/D9/priscilla_41.wav,4.0,D9,Speechelo_pricila,F,CAST
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,D/D9/priscilla_82.wav,1.0,D9,Speechelo_pricila,F,CAST
36w18huenqzembkxhb4b67,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,D/D9/priscilla_3.wav,4.0,D9,Speechelo_pricila,F,CAST
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,D/D9/priscilla_38.wav,1.0,D9,Speechelo_pricila,F,CAST
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,D/D9/priscilla_70.wav,2.0,D9,Speechelo_pricila,F,CAST
ztwx6tnel7ogegc0h9hjqr,27,F,AR,Buenos Aires,2,Philips ,D/D9/priscilla_36.wav,1.0,D9,Speechelo_pricila,F,CAST
qutvhu57mnvi6fizy1t3,22,2,F,CO,,1,test,D/D9/priscilla_81.wav,3.0,D9,Speechelo_pricila,F,CAST
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,D/D9/priscilla_49.wav,3.0,D9,Speechelo_pricila,F,CAST
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,D/D9/priscilla_87.wav,4.0,D9,Speechelo_pricila,F,CAST
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,D/D9/priscilla_33.wav,3.0,D9,Speechelo_pricila,F,CAST
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,D/D9/priscilla_64.wav,1.0,D9,Speechelo_pricila,F,CAST
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,D/D9/priscilla_69.wav,2.0,D9,Speechelo_pricila,F,CAST
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,D/D9/priscilla_17.wav,3.0,D9,Speechelo_pricila,F,CAST
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,D/D9/priscilla_57.wav,4.0,D9,Speechelo_pricila,F,CAST
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,D/D9/priscilla_1.wav,2.0,D9,Speechelo_pricila,F,CAST
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,D/D9/priscilla_51.wav,2.0,D9,Speechelo_pricila,F,CAST
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,D/D9/priscilla_4.wav,1.0,D9,Speechelo_pricila,F,CAST
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,D/D9/priscilla_16.wav,1.0,D9,Speechelo_pricila,F,CAST
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,D/D9/priscilla_54.wav,2.0,D9,Speechelo_pricila,F,CAST
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,D/D9/priscilla_14.wav,3.0,D9,Speechelo_pricila,F,CAST
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,D/D9/priscilla_39.wav,1.0,D9,Speechelo_pricila,F,CAST
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,D/D9/priscilla_0.wav,2.0,D9,Speechelo_pricila,F,CAST
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,D/D9/priscilla_65.wav,2.0,D9,Speechelo_pricila,F,CAST
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,D/D9/priscilla_62.wav,1.0,D9,Speechelo_pricila,F,CAST
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,D/D9/priscilla_10.wav,3.0,D9,Speechelo_pricila,F,CAST
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,D/D9/priscilla_25.wav,3.0,D9,Speechelo_pricila,F,CAST
jrttbqgqqienzwrc3qcif,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beyerdynamic DT 990 pro,D/D9/priscilla_31.wav,2.0,D9,Speechelo_pricila,F,CAST
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,D/D9/priscilla_27.wav,3.0,D9,Speechelo_pricila,F,CAST
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,D/D9/priscilla_80.wav,1.0,D9,Speechelo_pricila,F,CAST
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,D/D9/priscilla_44.wav,1.0,D9,Speechelo_pricila,F,CAST
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,D/D9/priscilla_53.wav,3.0,D9,Speechelo_pricila,F,CAST
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,D/D9/priscilla_11.wav,2.0,D9,Speechelo_pricila,F,CAST
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,D/D9/priscilla_7.wav,3.0,D9,Speechelo_pricila,F,CAST
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,D/D9/priscilla_5.wav,1.0,D9,Speechelo_pricila,F,CAST
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Aut�noma de Buenos Aires,3,Airpods Pro 3era generaci�n,D/D9/priscilla_48.wav,2.0,D9,Speechelo_pricila,F,CAST
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,D/D9/priscilla_67.wav,1.0,D9,Speechelo_pricila,F,CAST
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,D/D9/priscilla_55.wav,2.0,D9,Speechelo_pricila,F,CAST
8vv9ehdydhtteajhc5i3gs,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,D/D9/priscilla_26.wav,2.0,D9,Speechelo_pricila,F,CAST
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,D/D9/priscilla_58.wav,3.0,D9,Speechelo_pricila,F,CAST
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,D/D9/priscilla_63.wav,2.0,D9,Speechelo_pricila,F,CAST
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,D/D9/priscilla_79.wav,2.0,D9,Speechelo_pricila,F,CAST
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,D/D9/priscilla_45.wav,2.0,D9,Speechelo_pricila,F,CAST
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,D/D9/priscilla_34.wav,3.0,D9,Speechelo_pricila,F,CAST
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,D/D9/priscilla_77.wav,2.0,D9,Speechelo_pricila,F,CAST
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,D/D9/priscilla_2.wav,3.0,D9,Speechelo_pricila,F,CAST
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,D/D9/priscilla_15.wav,3.0,D9,Speechelo_pricila,F,CAST
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,D/D9/priscilla_35.wav,2.0,D9,Speechelo_pricila,F,CAST
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,D/D9/priscilla_72.wav,3.0,D9,Speechelo_pricila,F,CAST
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,D/D9/priscilla_74.wav,2.0,D9,Speechelo_pricila,F,CAST
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,D/D9/priscilla_32.wav,2.0,D9,Speechelo_pricila,F,CAST
