stimuli,mos
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio59.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio6.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio60.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio62.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio63.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio64.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio65.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio66.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio67.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio68.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio70.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio73.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio74.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio75.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio76.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio77.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio78.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio79.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio8.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio80.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio81.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio84.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio85.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio86.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio88.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio9.wav,3.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio90.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio91.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio92.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio93.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio95.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio96.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio97.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A3/audio98.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_0.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_1.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_10.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_11.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_13.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_14.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_15.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_16.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_17.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_18.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_19.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_2.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_20.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_21.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_22.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_25.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_27.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_28.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_29.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_3.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_30.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_32.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_33.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_34.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_35.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_36.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_37.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_38.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_39.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_4.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_40.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_41.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_43.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_44.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_46.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_47.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_48.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_49.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_5.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_50.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_52.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_53.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_54.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_55.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_56.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_57.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_58.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_59.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_6.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_60.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_62.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_63.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_64.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_65.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_67.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_68.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_69.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_7.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_70.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_71.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_72.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_73.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_74.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_75.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_76.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_77.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_78.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_8.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_80.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_81.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_82.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_83.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_84.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_85.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_86.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_87.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_88.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_89.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_9.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_90.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_91.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_93.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_94.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_95.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_96.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_97.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_98.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A5/tts_dev_thomas_99.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/101.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/102.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/103.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/105.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/106.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/107.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/108.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/110.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/111.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/113.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/114.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/115.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/116.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/118.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/120.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/122.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/123.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/124.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/125.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/126.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/128.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/131.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/132.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/133.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/134.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/135.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/136.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/137.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/138.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/139.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/140.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/143.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/144.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/145.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/147.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/150.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/153.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/154.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/155.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/156.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/157.wav,3.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/159.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/160.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/161.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/162.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/163.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/164.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/165.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/167.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/168.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/169.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/170.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/171.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/172.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/173.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/174.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/175.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/176.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/178.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/180.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/181.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/183.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/184.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/185.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/186.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/187.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/191.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/193.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/194.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/196.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/197.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/89.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/90.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/91.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/93.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/94.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/95.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/96.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/97.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/98.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A7/99.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/1.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/10.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/2.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/3.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/4.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/5.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/6.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/7.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/8.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A8/9.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A9/4.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A9/5.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A9/7.wav,3.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A9/8.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A9/9.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio1.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio100.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio101.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio102.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio103.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio105.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio106.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio107.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio108.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio109.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio11.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio110.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio113.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio114.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio116.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio117.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio118.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio119.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio120.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio121.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio122.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio123.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio125.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio126.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio127.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio129.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio13.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio130.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio131.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio132.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio133.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio134.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio135.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio136.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio137.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio138.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio139.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio14.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio140.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio142.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio143.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio144.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio145.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio146.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio148.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio15.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio150.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio151.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio152.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio153.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio154.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio155.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio156.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio157.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio159.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio16.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio160.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio162.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio165.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B1/audio167.wav,1.0
