participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01578523986.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.2004147,4.302032,4.373694,4.235714,4.3165364,NISQAv2
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01093784291.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,3.6686444,3.9902356,4.0004787,3.4319763,4.06895,NISQAv2
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00198173829.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.2226057,4.2919774,4.3780484,4.2276564,4.203318,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01087181303.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,3.4857981,4.145975,2.9441385,3.656768,4.0034266,NISQAv2
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00220369180.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,3.6631234,4.0263004,3.9316556,3.6155396,3.929943,NISQAv2
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02007559797.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.539343,4.4411316,4.6224813,4.3789997,4.4385552,NISQAv2
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01853392404.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.782419,4.4839387,4.7166505,4.4484453,4.527754,NISQAv2
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01166860348.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.291645,4.241868,4.417041,4.1668105,4.1526675,NISQAv2
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_02087106852.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.059359,4.1123633,4.3778253,4.1747804,3.925275,NISQAv2
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00011690401.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,4.5253243,3.3375335,4.362317,4.4434466,4.3167796,NISQAv2
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_01353437502.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,3.8955455,4.1543016,4.23138,3.7774246,4.09812,NISQAv2
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00554162169.wav,4.0,E2,open_srl_es_ar_female_2,F,ARG,4.7649455,4.4775915,4.7277584,4.541208,4.676574,NISQAv2
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/E/E2/arf_00610_00833722389.wav,5.0,E2,open_srl_es_ar_female_2,F,ARG,3.3447647,4.04081,3.7738762,3.2561605,3.6068816,NISQAv2
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_89.wav,2.0,C7,Polly_conchita,F,CAST,4.40789,4.128905,4.4074016,4.111491,4.2573886,NISQAv2
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_69.wav,2.0,C7,Polly_conchita,F,CAST,4.108571,3.8110554,3.9925568,3.8724036,3.983566,NISQAv2
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_56.wav,3.0,C7,Polly_conchita,F,CAST,4.6247487,4.062724,4.352841,4.1409826,4.3432713,NISQAv2
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_46.wav,3.0,C7,Polly_conchita,F,CAST,4.3598194,3.876065,4.138445,3.931974,4.081055,NISQAv2
vj735xlt2yj805wyn5rimq,59,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_65.wav,1.0,C7,Polly_conchita,F,CAST,4.4974,4.0865397,4.373295,4.21797,4.3997717,NISQAv2
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_29.wav,2.0,C7,Polly_conchita,F,CAST,4.6306243,4.3172245,4.400213,4.2417417,4.4076586,NISQAv2
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_72.wav,1.0,C7,Polly_conchita,F,CAST,4.3592834,4.084745,4.2353206,3.9804263,4.1862597,NISQAv2
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_37.wav,1.0,C7,Polly_conchita,F,CAST,3.6489265,3.5412147,3.743247,3.8355289,3.9777036,NISQAv2
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_15.wav,2.0,C7,Polly_conchita,F,CAST,4.538912,4.0943236,4.2922697,4.158177,4.2507763,NISQAv2
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_26.wav,2.0,C7,Polly_conchita,F,CAST,4.261603,3.8520243,4.2307568,3.9732542,4.140081,NISQAv2
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_99.wav,2.0,C7,Polly_conchita,F,CAST,3.5874903,3.5009804,4.1371355,3.7161126,4.0408373,NISQAv2
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_95.wav,2.0,C7,Polly_conchita,F,CAST,2.6221602,2.4280436,3.7604759,3.427046,3.1411211,NISQAv2
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_11.wav,2.0,C7,Polly_conchita,F,CAST,4.0228806,3.5740776,4.137501,3.8594,3.9087493,NISQAv2
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_98.wav,2.0,C7,Polly_conchita,F,CAST,3.877797,3.9306877,4.0371685,3.962116,4.269495,NISQAv2
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_80.wav,3.0,C7,Polly_conchita,F,CAST,4.5336266,4.219213,4.4515314,4.316997,4.4270935,NISQAv2
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_40.wav,1.0,C7,Polly_conchita,F,CAST,4.1865973,3.98185,4.1332793,3.9345677,4.077982,NISQAv2
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_31.wav,3.0,C7,Polly_conchita,F,CAST,4.0011983,3.881014,4.1566744,3.9937181,4.178818,NISQAv2
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_16.wav,4.0,C7,Polly_conchita,F,CAST,3.8023827,3.5328367,4.0817804,3.8144603,4.0389185,NISQAv2
iwaqiwf7086hwu3jlrcvh,20,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_73.wav,2.0,C7,Polly_conchita,F,CAST,3.981669,3.5776799,4.101251,3.8015082,3.9454353,NISQAv2
iwaqiwf7086hwu3jlrcvh,20,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_27.wav,1.0,C7,Polly_conchita,F,CAST,2.6076407,2.5965986,3.6632187,3.3135195,2.9130056,NISQAv2
cygru7b0m97zh2lg5og05,26,M,AR,Buenos Aires,3,Logitech G433,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_97.wav,1.0,C7,Polly_conchita,F,CAST,4.4852033,3.9217117,4.519816,4.244479,4.365559,NISQAv2
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_33.wav,4.0,C7,Polly_conchita,F,CAST,3.3130295,3.5731342,3.6997986,3.641789,3.7654178,NISQAv2
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_74.wav,1.0,C7,Polly_conchita,F,CAST,3.4950583,3.2892148,3.7920804,3.5015728,3.556582,NISQAv2
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_71.wav,1.0,C7,Polly_conchita,F,CAST,3.928594,3.2257478,4.14213,3.8448188,3.9504244,NISQAv2
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_55.wav,1.0,C7,Polly_conchita,F,CAST,4.2632737,3.8615723,4.3199506,4.005013,4.2666693,NISQAv2
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_21.wav,2.0,C7,Polly_conchita,F,CAST,3.3737319,3.2893233,3.9171588,3.6108005,3.294543,NISQAv2
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_45.wav,2.0,C7,Polly_conchita,F,CAST,2.3322864,2.3633049,1.972204,2.4416,2.8410287,NISQAv2
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_52.wav,2.0,C7,Polly_conchita,F,CAST,3.6082985,3.888307,4.1525593,3.9598725,4.1856017,NISQAv2
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_59.wav,1.0,C7,Polly_conchita,F,CAST,4.2382045,3.7955081,4.2519298,4.148874,4.267833,NISQAv2
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_22.wav,2.0,C7,Polly_conchita,F,CAST,3.9713118,2.834688,4.2481933,4.050101,4.185024,NISQAv2
e2q2qom6xvfgo3wyh5kqy9,30,M,AR,Ciudad Aut�noma de Buenos Aires,1,Motorola Pulse Max,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_64.wav,1.0,C7,Polly_conchita,F,CAST,4.4150763,3.8914065,4.4114456,4.1714435,4.1184745,NISQAv2
vks4a5zeivbfimepmxbxq,25,M,AR,Buenos Aires,5,Logitech 433,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_54.wav,1.0,C7,Polly_conchita,F,CAST,4.310034,3.490872,4.385945,4.0874248,4.24533,NISQAv2
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_87.wav,1.0,C7,Polly_conchita,F,CAST,4.275695,4.187311,4.3896275,4.3188787,4.313718,NISQAv2
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_25.wav,1.0,C7,Polly_conchita,F,CAST,4.234784,3.811152,4.275358,4.0789113,4.1962137,NISQAv2
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2.wav,2.0,C7,Polly_conchita,F,CAST,3.3525825,3.5380473,4.1533356,3.961169,4.062043,NISQAv2
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_62.wav,2.0,C7,Polly_conchita,F,CAST,4.3408117,3.9556205,4.319607,4.065098,4.2802086,NISQAv2
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_49.wav,2.0,C7,Polly_conchita,F,CAST,3.393852,3.7153652,3.9374995,3.8455982,3.8633344,NISQAv2
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_18.wav,1.0,C7,Polly_conchita,F,CAST,3.59373,3.2173853,3.368624,3.816315,4.0559974,NISQAv2
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_38.wav,1.0,C7,Polly_conchita,F,CAST,2.862374,2.5556777,3.493784,3.5593727,3.4166334,NISQAv2
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_9.wav,1.0,C7,Polly_conchita,F,CAST,4.6550813,3.885407,4.4200726,4.219384,4.354644,NISQAv2
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_57.wav,1.0,C7,Polly_conchita,F,CAST,3.7428536,3.1425157,4.0837455,3.7232368,3.7740023,NISQAv2
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_66.wav,4.0,C7,Polly_conchita,F,CAST,4.361417,3.7404366,4.2067547,4.10062,4.240173,NISQAv2
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Aut�noma de Buenos Aires,3,Airpods Pro 3era generaci�n,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_70.wav,2.0,C7,Polly_conchita,F,CAST,4.518249,3.91627,4.410907,4.2549067,4.3136983,NISQAv2
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_94.wav,1.0,C7,Polly_conchita,F,CAST,3.5856326,3.3875494,3.564376,3.6659355,3.6926594,NISQAv2
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_75.wav,4.0,C7,Polly_conchita,F,CAST,3.3602319,3.102971,4.0716796,3.9836898,3.8036485,NISQAv2
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_60.wav,2.0,C7,Polly_conchita,F,CAST,3.39206,3.15748,3.6133118,3.6853492,3.69227,NISQAv2
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_91.wav,2.0,C7,Polly_conchita,F,CAST,4.409542,3.8102171,4.3057384,4.108252,4.2834754,NISQAv2
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_3.wav,2.0,C7,Polly_conchita,F,CAST,4.464816,4.188085,4.3492365,4.147583,4.345896,NISQAv2
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_2.wav,3.0,C7,Polly_conchita,F,CAST,4.2527647,3.9561481,4.3674912,4.078147,4.298726,NISQAv2
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_42.wav,3.0,C7,Polly_conchita,F,CAST,4.673622,4.2150974,4.5139437,4.345073,4.447864,NISQAv2
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_79.wav,2.0,C7,Polly_conchita,F,CAST,4.122791,3.44225,4.258724,4.0504384,4.019881,NISQAv2
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_78.wav,3.0,C7,Polly_conchita,F,CAST,4.480892,4.4498434,4.241688,4.040155,4.479123,NISQAv2
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_93.wav,3.0,C7,Polly_conchita,F,CAST,4.5261183,3.907524,4.384724,4.133378,4.3354716,NISQAv2
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_34.wav,3.0,C7,Polly_conchita,F,CAST,3.9691932,2.8834054,4.3674483,4.086316,4.1603274,NISQAv2
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_53.wav,1.0,C7,Polly_conchita,F,CAST,3.3245316,3.014369,4.135519,3.8147483,3.942567,NISQAv2
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_85.wav,2.0,C7,Polly_conchita,F,CAST,2.9470007,3.1762836,3.5182025,3.5875862,3.603792,NISQAv2
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_1.wav,3.0,C7,Polly_conchita,F,CAST,3.9785216,3.6219103,4.0405254,3.92926,3.9224923,NISQAv2
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_76.wav,2.0,C7,Polly_conchita,F,CAST,2.996392,2.7278898,3.330174,3.525257,3.2437956,NISQAv2
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_63.wav,3.0,C7,Polly_conchita,F,CAST,3.9284189,3.4450285,4.181215,4.1065154,4.17658,NISQAv2
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_6.wav,2.0,C7,Polly_conchita,F,CAST,3.2974837,3.2159748,3.9347756,3.8560781,3.881925,NISQAv2
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_12.wav,1.0,C7,Polly_conchita,F,CAST,4.264103,3.8127558,4.3123393,4.0846953,4.1999907,NISQAv2
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_14.wav,2.0,C7,Polly_conchita,F,CAST,3.194915,3.6488004,2.9269845,3.5011141,3.8971694,NISQAv2
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_10.wav,2.0,C7,Polly_conchita,F,CAST,3.0987709,2.5606587,3.8785589,3.8711188,3.7849126,NISQAv2
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_5.wav,3.0,C7,Polly_conchita,F,CAST,3.7765124,3.5624068,4.095021,3.8712525,4.1558833,NISQAv2
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_77.wav,2.0,C7,Polly_conchita,F,CAST,4.50115,3.9257026,4.362363,4.1923366,4.2906218,NISQAv2
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_50.wav,2.0,C7,Polly_conchita,F,CAST,3.2786841,3.3049343,3.9629025,3.800794,3.7346342,NISQAv2
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_41.wav,2.0,C7,Polly_conchita,F,CAST,4.281241,4.145231,4.2309113,3.926235,4.184786,NISQAv2
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_32.wav,2.0,C7,Polly_conchita,F,CAST,4.1824107,3.6325858,4.2409945,3.9296947,3.9718661,NISQAv2
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_39.wav,2.0,C7,Polly_conchita,F,CAST,3.3114133,3.3186126,3.787125,3.7856264,3.679997,NISQAv2
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_24.wav,3.0,C7,Polly_conchita,F,CAST,3.5746088,3.268077,4.063518,3.7589085,3.9308763,NISQAv2
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_43.wav,3.0,C7,Polly_conchita,F,CAST,3.5806303,3.4695096,3.7953832,3.6833656,3.7273345,NISQAv2
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_28.wav,4.0,C7,Polly_conchita,F,CAST,4.5410614,3.9830554,4.353153,4.190124,4.3470354,NISQAv2
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_8.wav,2.0,C7,Polly_conchita,F,CAST,4.481973,4.244703,4.308114,4.1903377,4.231646,NISQAv2
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_84.wav,4.0,C7,Polly_conchita,F,CAST,3.854886,3.6056943,4.3618636,4.2161365,4.1993103,NISQAv2
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_61.wav,2.0,C7,Polly_conchita,F,CAST,4.251926,3.698509,4.349425,4.0864506,4.181711,NISQAv2
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_17.wav,2.0,C7,Polly_conchita,F,CAST,4.4653425,3.9249985,4.517025,4.2579837,4.32896,NISQAv2
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_19.wav,2.0,C7,Polly_conchita,F,CAST,4.214325,3.6762278,4.0814724,3.984165,4.086063,NISQAv2
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_40.wav,2.0,C7,Polly_conchita,F,CAST,4.1865973,3.98185,4.1332793,3.9345677,4.077982,NISQAv2
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_35.wav,2.0,C7,Polly_conchita,F,CAST,4.701788,4.0606093,4.537032,4.339456,4.410619,NISQAv2
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_99.wav,2.0,C7,Polly_conchita,F,CAST,3.5874903,3.5009804,4.1371355,3.7161126,4.0408373,NISQAv2
